country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
FRATNP,2013,1,short,3,9,5134.43,1.15,0,0,1.2,2.33,0,8.71,11.39,19.82,54.56,48.56,126.3,242.47,346.31,427.99,436.04,598.46,944.09,1865.05,1041.99,823.06,657.18,165.88,.,.
FRATNP,2013,1,short,3,10,7547.56,11.47,2.41,2.31,3.6,2.33,8.42,9.95,10.12,21.06,26.67,55.67,93,145.48,243.09,290.11,363.01,749.44,1380.24,4129.19,1820.2,2308.99,1663,645.99,.,.
FRATNP,2013,1,short,3,11,13412.82,2.29,2.41,4.61,6.01,4.66,8.42,14.92,15.18,22.3,70.32,91.2,196.34,396.97,742.58,922.16,1126.08,1897.49,2713.71,5175.17,2818.41,2356.76,1833.42,523.34,.,.
FRATNP,2013,1,short,3,12,13412.64,4.59,6.03,3.46,6.01,11.64,10.82,29.85,50.6,99.1,277.66,543.64,877.22,1208.96,1535.1,1403.09,1203.48,1410.89,1717.41,3013.07,1711.84,1301.23,1032.55,268.68,.,.
FRATNP,2013,1,short,3,13,2199.38,0,2.41,1.15,1.2,0,1.2,6.22,8.86,2.48,13.34,31.98,40.19,63.15,88.8,121.34,168.97,290,468.78,889.32,478.31,411.01,315.22,95.79,.,.
FRATNP,2013,1,short,3,14,4764.04,0,1.21,0,0,0,0,2.49,3.8,7.43,10.91,18.95,31,77.82,127.65,217.3,271.44,531.12,1001.73,2461.2,1214.93,1246.27,985.77,260.5,.,.
FRATNP,2013,1,short,3,15,1922.11,1315.83,45.82,13.84,18.02,15.14,24.05,26.12,15.18,19.82,37.59,48.56,58.56,74.43,65.49,40.81,23.98,23.9,19.58,35.4,22.99,12.42,8.91,3.5,.,.
FRATNP,2013,1,short,3,16,24334.77,49.33,84.4,59.95,69.67,458.71,936.94,905.45,1046.18,1184.23,1599.25,1767.13,1698.18,1599.17,1586.16,1340.22,1220.92,1654.19,2248.19,4826.5,2533.83,2292.67,1782.18,510.49,.,.
FRATNP,2014,1,short,3,0,275657.01,1446,271,183,192,613,1108,1399,1767,2303,3876,6539,10255,15452,21662,25223,23660,32107,44163,83438.01,45874,37564.01,30595,6969.01,.,.
FRATNP,2014,1,short,3,1,5400.55,8.72,16.86,6.7,1.13,10.2,10.83,20.54,20.63,50.31,90.25,144.56,228.11,237.29,304.94,374.41,346.23,593.52,943.02,1992.29,1092.78,899.51,757.92,141.59,.,.
FRATNP,2014,1,short,3,2,102242.03,10.9,48.18,68.07,54.21,72.52,131.13,176.39,274.27,462.56,956.67,2212.7,4572.46,7977.78,11756.8,13548.07,11864.51,13715.44,15281.94,19057.42,12016.24,7041.18,6029.2,1011.99,.,.
FRATNP,2014,1,short,3,3,944.52,7.63,8.43,2.23,1.13,2.27,3.61,8.46,6.07,6.13,7.22,15.16,16.94,27.85,52.65,54.11,47.46,103.22,165.59,408.37,205.57,202.79,162.18,40.62,.,.
FRATNP,2014,1,short,3,4,9212.03,37.08,22.88,15.62,13.55,12.46,12.03,26.58,25.49,31.9,90.25,153.89,195.37,389.92,590.14,755.32,821.89,1080.59,1665.62,3271.45,1739.79,1531.66,1211.36,320.31,.,.
FRATNP,2014,1,short,3,5,9767.6,0,3.61,1.12,1.13,0,10.83,35.04,65.53,122.7,220.21,347.41,438.16,541.43,539.69,481.54,430.36,783.83,1504.32,4240.69,2146.61,2094.08,1689.06,405.03,.,.
FRATNP,2014,1,short,3,6,14377.31,68.7,31.32,24.55,24.85,35.13,44.51,67.65,78.88,88.34,163.66,216.84,265.38,389.92,590.14,747.74,934.06,1794.53,2952.73,5858.37,3401.68,2456.69,2125.94,330.75,.,.
FRATNP,2014,1,short,3,7,49998.43,14.18,7.23,7.81,3.39,23.79,44.51,54.37,126.21,203.68,401.92,814.9,1215.11,1892.79,2749.98,3486.57,3507.58,5434.14,8787.22,21223.06,10797.96,10425.1,8267.67,2157.43,.,.
FRATNP,2014,1,short,3,8,13653.07,4.36,3.61,4.46,2.26,2.27,6.02,20.54,40.05,51.53,107.1,185.36,282.32,430.03,616.47,917.63,1005.25,1713.89,2729.07,5530.85,3041.39,2489.46,2098.36,391.1,.,.
FRATNP,2014,1,short,3,9,5032.84,0,0,0,0,0,3.61,13.29,12.14,17.18,42.12,53.63,114.06,242.86,333.46,443.67,447.62,597.82,906.46,1804.93,973.76,831.17,688.42,142.75,.,.
FRATNP,2014,1,short,3,10,6660.94,7.63,3.61,0,0,3.4,2.41,2.42,4.85,15.95,30.08,59.46,72.27,122.55,209.51,278.1,298.77,605.35,1188.19,3756.39,1714.91,2041.48,1472.82,568.66,.,.
FRATNP,2014,1,short,3,11,12931.23,2.18,4.82,5.58,1.13,6.8,8.42,8.46,14.56,24.54,54.15,92.1,196.49,365.41,674.61,951.18,1187.53,1778.41,2630.15,4924.72,2711.39,2213.33,1783.94,429.4,.,.
FRATNP,2014,1,short,3,12,13370.66,2.18,2.41,2.23,2.26,2.27,9.62,18.12,46.12,117.79,238.26,526.94,894.39,1105.15,1487.43,1461.94,1174.59,1462.29,1764.54,3052.13,1671.63,1380.51,1127.51,253,.,.
FRATNP,2014,1,short,3,13,2100.36,0,1.2,0,0,0,2.41,0,3.64,6.13,7.22,26.81,42.91,57.93,85.56,124.44,143.45,258.05,430.11,910.48,480.39,430.09,344.21,85.88,.,.
FRATNP,2014,1,short,3,14,4701.95,1.09,0,0,0,0,2.41,1.21,3.64,9.82,16.85,20.98,47.43,83.55,131.63,190.45,265.33,495.67,944.1,2487.79,1288.61,1199.17,954.3,244.87,.,.
FRATNP,2014,1,short,3,15,1753.31,1244.26,24.09,14.51,9.04,7.93,9.62,16.91,23.06,29.45,30.08,25.65,47.43,71.3,70.2,43.28,20.49,16.13,23.66,26.22,16.23,9.99,8.83,1.16,.,.
FRATNP,2014,1,short,3,16,23510.18,37.08,92.74,30.13,77.93,433.97,806.04,929.04,1021.85,1065,1419.96,1642.62,1626.16,1516.23,1468.78,1364.55,1164.88,1674.11,2246.27,4892.85,2575.06,2317.78,1873.3,444.48,.,.
FRATNP,2015,1,short,3,0,290621.01,1480,291,187,220,705,1097,1368,1770,2329,4063,6582,10165,15765,21708,27245,24682,33058,45901,92005.01,48912,43093.01,34042,9051.01,.,.
FRATNP,2015,1,short,3,1,5716.3,26.64,14.37,0,2.27,6.9,8.61,9.95,23.44,38.96,74.62,160.05,215.14,242.66,316.94,381.12,384.38,609.6,994.8,2205.87,1169.09,1036.78,835.34,201.44,.,.
FRATNP,2015,1,short,3,2,103686.73,11.72,50.3,69.13,52.16,78.21,113.14,176.6,310.83,492.7,968.81,2183.02,4311.87,7934.26,11343.07,14360.85,12186.39,13783.65,15269.25,19990.78,12362.21,7628.58,6382.88,1245.7,.,.
FRATNP,2015,1,short,3,3,1005.74,8.52,7.19,6.8,3.4,5.75,7.38,7.46,11.1,6.28,4.81,16.48,23.9,33.39,44.81,67.32,66.57,99.81,169.37,415.39,197.38,218.01,167.07,50.94,.,.
FRATNP,2015,1,short,3,4,10152.7,23.44,20.36,13.6,10.21,9.2,12.3,19.9,34.54,38.96,98.69,155.34,243.6,439.68,565.02,863.21,820.3,1168.76,1809.5,3806.1,2003.07,1803.03,1363.1,439.93,.,.
FRATNP,2015,1,short,3,5,11163.31,0,2.4,0,0,2.3,13.53,34.82,76.47,140.77,227.46,318.92,466.7,558.78,580.32,563.53,434.84,920.84,1737.68,5083.94,2400,2683.94,2114.35,569.6,.,.
FRATNP,2015,1,short,3,6,15738.65,41.56,29.94,19.27,27.22,40.25,57.8,52.23,72.77,94.27,144.42,236.54,302.79,443.02,597.81,889.27,1036.11,1935.06,3175.2,6543.13,3686.21,2856.92,2378.78,478.14,.,.
FRATNP,2015,1,short,3,7,52663.07,13.85,11.98,5.67,11.34,16.1,38.12,37.31,115.94,180.99,483.81,794.36,1343.19,1905.65,2840.41,3693.91,3687.05,5545.44,9173.98,22763.97,11234.33,11529.64,8938.68,2590.96,.,.
FRATNP,2015,1,short,3,8,14040.75,9.59,3.59,3.4,2.27,8.05,9.84,21.14,27.14,49.02,105.91,178.88,286.85,465.28,646.99,861.04,1045.77,1741.87,2780.71,5793.41,3114.68,2678.73,2151.97,526.76,.,.
FRATNP,2015,1,short,3,9,5143.39,0,0,0,2.27,0,3.69,2.49,7.4,16.34,52.95,75.32,103.59,227.07,340.98,485.35,473.5,568.82,903.68,1879.95,1015.09,864.86,698.14,166.71,.,.
FRATNP,2015,1,short,3,10,8337.89,6.39,7.19,1.13,4.54,3.45,3.69,3.73,9.87,12.57,26.48,44.72,72.85,143.59,225.13,359.4,405.86,754.49,1485.76,4767.06,2081.15,2685.9,1947.28,738.62,.,.
FRATNP,2015,1,short,3,11,14499.99,1.07,7.19,3.4,3.4,9.2,4.92,14.92,18.5,37.71,48.14,90.62,206.03,395.15,716.93,1133.58,1256.22,1920.03,2805.36,5827.62,3022.5,2805.12,2147.54,657.58,.,.
FRATNP,2015,1,short,3,12,13717.67,15.98,2.4,3.4,3.4,5.75,7.38,28.6,38.24,99.29,273.19,515.45,782.01,1177.67,1560.64,1602.65,1111.27,1419.9,1656.21,3414.24,1885.94,1528.29,1196.03,332.26,.,.
FRATNP,2015,1,short,3,13,2280.84,0,1.2,1.13,0,2.3,2.46,3.73,3.7,7.54,20.46,31.77,45.53,67.9,106.01,150.93,164.27,270.46,409.5,991.95,519.48,472.47,371.75,100.72,.,.
FRATNP,2015,1,short,3,14,5256.79,3.2,0,0,0,2.3,1.23,2.49,12.33,10.06,12.03,22.36,48.95,66.79,150.82,216.08,292.04,526.96,1041.96,2847.2,1355.62,1491.58,1163.94,327.63,.,.
FRATNP,2015,1,short,3,15,1905.47,1285.01,32.33,14.73,13.61,21.85,17.22,22.39,17.27,26.39,33.7,42.37,52.36,67.9,78.69,51.03,32.21,25.76,32.16,38.49,21.69,16.8,12.17,4.63,.,.
FRATNP,2015,1,short,3,16,25311.72,33.03,100.59,45.33,83.92,493.38,795.69,930.24,990.46,1077.15,1487.52,1715.82,1659.64,1596.2,1593.43,1565.73,1285.21,1766.56,2455.9,5635.92,2843.56,2792.36,2172.99,619.38,.,.
FRATNP,2000,2,short,3,0,258821,1425,321,195,242,559,629,709,1203,1922,2928,4466,5732,5437,7758,12641,20179,33236,30156,129083,58857,70226,47907,22319,.,.
FRATNP,2000,2,short,3,1,5571.21,46.25,17.77,6.54,7.3,9.66,8.05,19.97,71.35,89.87,63.58,92.05,82.36,96.7,154.12,246.11,461.97,749.87,660.97,2686.72,1239.26,1447.45,977.96,469.49,.,.
FRATNP,2000,2,short,3,2,63530.02,12.91,64.42,50.11,50.07,71.89,81.64,157.56,324.44,756.89,1376.57,2277.97,3134.98,3150.53,4172.66,6148.64,8183.35,10165.07,6852.92,16497.42,9331.56,7165.85,5376.59,1789.26,.,.
FRATNP,2000,2,short,3,3,1396.21,10.75,10,6.54,5.22,2.15,5.75,5.55,6.69,6.5,15.9,21.16,26.06,23.91,28.12,61.27,93.64,157.09,145.94,763.97,328.89,435.08,293.17,141.91,.,.
FRATNP,2000,2,short,3,4,12016.18,34.42,19.99,13.07,15.65,13.95,19.55,15.53,20.07,29.24,36.03,74.06,120.94,137.25,253.05,547.26,940.59,1620.17,1512.29,6593.08,2842.89,3750.19,2483.63,1266.55,.,.
FRATNP,2000,2,short,3,5,11242.32,1.08,0,0,1.04,4.29,8.05,13.31,30.1,64.97,110.21,111.09,152.21,100.86,117.67,202.5,354.8,935.24,1218.3,7816.59,3111.6,4704.99,3128.6,1576.39,.,.
FRATNP,2000,2,short,3,6,12010.78,65.6,29.99,21.79,13.56,23.6,28.75,23.3,39.02,70.38,99.61,147.07,163.68,147.65,318.65,541.03,1000.94,1988.82,1723.8,5563.53,2939.63,2623.9,1975.84,648.06,.,.
FRATNP,2000,2,short,3,7,63106.8,26.89,13.33,3.27,12.52,19.31,21.85,34.4,60.21,77.96,163.2,275.09,433.71,441.91,815.37,1789.24,3666.64,7431.63,7888.26,39932.04,17388.4,22543.65,15090.97,7452.68,.,.
FRATNP,2000,2,short,3,8,24361.85,16.13,3.33,2.18,5.22,4.29,6.9,19.97,55.75,76.88,104.91,173.52,189.75,202.76,320.73,695.76,1563.84,3275.95,3382.04,14261.95,6862.71,7399.24,5284.77,2114.47,.,.
FRATNP,2000,2,short,3,9,6612.88,0,1.11,0,1.04,1.07,5.75,3.33,16.72,24.9,32.85,64.54,59.43,56.15,103.09,187.96,377.69,726.82,786.82,4163.6,1862.66,2300.94,1548.81,752.13,.,.
FRATNP,2000,2,short,3,10,10381.06,11.83,6.66,1.09,1.04,2.15,6.9,8.88,11.15,17.33,27.55,30.68,42.74,34.31,85.39,142.27,338.15,815.85,1030.05,7767.03,2840.74,4926.29,3092.09,1834.2,.,.
FRATNP,2000,2,short,3,11,8493.01,3.23,5.55,0,7.3,10.73,11.5,12.21,17.84,32.48,45.57,77.24,108.43,95.66,187.44,400.84,675.27,1165.64,1100.91,4535.18,2037.85,2497.33,1650.59,846.73,.,.
FRATNP,2000,2,short,3,12,11944.01,11.83,3.33,0,5.22,5.36,4.6,16.64,51.29,93.12,221.48,342.81,458.73,386.8,517.55,679.14,934.35,1456.79,1239.45,5515.53,2464.56,3050.97,2076.52,974.45,.,.
FRATNP,2000,2,short,3,13,4583.64,1.08,2.22,1.09,0,3.22,3.45,4.44,5.57,14.08,9.54,30.68,33.36,34.31,60.4,119.42,251.8,569.73,562.62,2876.64,1211.32,1665.32,1128.42,536.9,.,.
FRATNP,2000,2,short,3,14,3958.43,2.15,0,0,0,1.07,4.6,14.42,28.99,21.66,28.61,21.16,29.19,33.27,58.32,146.42,261.16,496.42,501.28,2309.71,1038.27,1271.44,889.46,381.98,.,.
FRATNP,2000,2,short,3,15,1603.19,1130.32,33.32,20.7,16.69,16.09,18.4,11.1,23.41,19.49,22.25,21.16,38.57,28.07,29.16,20.77,35.38,28.28,26.44,63.58,35.47,28.12,21.02,7.1,.,.
FRATNP,2000,2,short,3,16,18009.42,50.55,109.96,68.63,100.14,370.16,393.27,348.4,440.39,526.25,570.13,705.71,657.86,466.86,536.29,712.37,1039.44,1652.64,1523.93,7736.44,3321.19,4415.26,2888.54,1526.72,.,.
FRATNP,2001,2,short,3,0,258799,1480,338,166,240,566,654,769,1093,1928,2965,4438,5883,5929,7517,12158,20062,32335,34943,125335,52945,72390,48830,23560,.,.
FRATNP,2001,2,short,3,1,5407.53,36.18,20.99,5.29,8.5,8.37,8.76,16.86,58.69,117.57,85.66,69.84,72.59,86.43,125.18,229.75,461.16,736.68,741.71,2517.32,1134.26,1383.06,962.77,420.29,.,.
FRATNP,2001,2,short,3,2,64409.98,11.7,53.02,47.58,45.66,72.19,89.83,163.02,295.67,707.62,1273.16,2219,3203.46,3390.38,4122.56,6109.29,8489.1,10065.16,8137.67,15913.9,8380.55,7533.36,5634.32,1899.04,.,.
FRATNP,2001,2,short,3,3,1376.18,12.77,16.57,2.11,8.5,2.09,3.29,3.37,5.54,11.98,17.13,17.99,24.2,21.87,31.29,45.95,89.93,159.96,156.6,745.05,299.23,445.82,294.61,151.21,.,.
FRATNP,2001,2,short,3,4,12267.57,38.3,14.36,9.52,9.56,13.6,15.34,16.86,16.61,26.13,44.97,89.95,138.87,160.36,258.7,486.65,921.27,1561.76,1731.01,6713.74,2646.6,4067.14,2618.16,1448.99,.,.
FRATNP,2001,2,short,3,5,11452.47,0,3.31,1.06,2.12,2.09,3.29,15.74,27.68,66.41,81.38,146.03,162.01,136.41,105.36,183.8,378.55,906.12,1313.07,7918.04,2879.93,5038.1,3264.08,1774.02,.,.
FRATNP,2001,2,short,3,6,12851.27,59.58,29.82,10.57,27.61,37.66,27.39,49.47,59.8,111.04,113.5,129.1,198.84,205.13,261.83,450.1,941.14,2036.39,2229.37,5872.91,3009.56,2863.35,2098.97,764.38,.,.
FRATNP,2001,2,short,3,7,63184.62,26.6,6.63,4.23,11.68,23.02,23.01,31.48,49.83,104.51,187.39,285.71,414.5,486.27,847.04,1731.49,3657.9,7292.08,8965.09,39036.16,15649.52,23386.64,15599.99,7786.66,.,.
FRATNP,2001,2,short,3,8,24031.39,7.45,0,3.17,5.31,8.37,9.86,20.24,31.01,65.32,121,155.55,221.98,212.42,329.64,649.57,1438.9,3139.31,3950.86,13661.44,6038.57,7622.86,5396.4,2226.46,.,.
FRATNP,2001,2,short,3,9,6703.72,1.06,0,2.11,1.06,2.09,3.29,4.5,12.18,16.33,37.48,64.55,51.55,56.23,92.84,189.02,396.33,761.94,899.37,4111.79,1629.01,2482.78,1639.82,842.96,.,.
FRATNP,2001,2,short,3,10,8526.93,7.45,7.73,0,1.06,6.28,2.19,7.87,9.97,10.89,20.34,25.4,25.25,26.03,44.86,124.27,247.83,597.76,973.43,6388.31,2150.77,4237.54,2582.58,1654.96,.,.
FRATNP,2001,2,short,3,11,8000.12,7.45,7.73,3.17,2.12,5.23,10.95,11.24,18.83,27.22,41.76,79.36,89.42,94.76,158.56,323.74,633.7,1113.44,1113.1,4258.34,1823.45,2434.88,1559.78,875.11,.,.
FRATNP,2001,2,short,3,12,12082.84,21.28,1.1,1.06,9.56,7.32,5.48,14.62,33.22,106.69,250.56,374.6,500.77,410.26,477.77,647.48,893.04,1386.01,1486.6,5455.43,2259.87,3195.56,2149,1046.56,.,.
FRATNP,2001,2,short,3,13,4417.27,0,1.1,0,1.06,6.28,5.48,7.87,5.54,9.8,10.71,19.05,25.25,38.53,58.42,144.12,257.25,535.67,636.96,2654.2,1034.88,1619.33,1072.83,546.49,.,.
FRATNP,2001,2,short,3,14,4320.21,2.13,1.1,1.06,0,3.14,7.67,8.99,17.72,27.22,28.91,31.75,33.67,45.82,64.68,160.83,224.83,464.11,668.7,2527.91,1044.6,1483.31,959.43,523.87,.,.
FRATNP,2001,2,short,3,15,1670.11,1202.3,46.39,7.4,18.05,28.25,18.62,21.36,28.79,17.42,6.42,28.57,34.72,39.57,19.82,20.89,29.28,26.31,31.74,44.2,28.09,16.12,7.78,8.33,.,.
FRATNP,2001,2,short,3,16,18096.79,45.75,128.13,67.67,88.14,340.02,419.57,375.51,421.92,501.87,644.61,701.57,685.93,518.55,518.45,661.06,1001.79,1552.29,1907.71,7516.26,2936.11,4580.15,2989.48,1590.67,.,.
FRATNP,2002,2,short,3,0,262137,1360,298,194,227,503,648,729,1028,1796,3035,4475,6076,6424,7219,11916,19662,32283,40618,123646,48545,75101,50449,24652,.,.
FRATNP,2002,2,short,3,1,5451.6,36.39,17.92,2.17,4.28,10.57,10.11,23.25,41.16,72.99,95.96,80.82,88.96,105.57,138.63,243.63,444.77,730.29,899.06,2405.05,1027.72,1377.34,944.72,432.62,.,.
FRATNP,2002,2,short,3,2,65767.61,19.76,36.97,66.11,58.89,70.8,113.43,120.92,297.05,665.76,1421.01,2305.56,3408.15,3673.99,3969.1,5874.19,8246.57,10374.17,9652.22,15392.97,7611.59,7781.38,5797.56,1983.82,.,.
FRATNP,2002,2,short,3,3,1316.57,10.4,21.29,4.34,6.42,9.51,5.62,6.98,7.79,9.95,12.94,17.02,21.18,24.04,29.18,38.52,86.86,144.8,213.1,646.63,238,408.64,264.03,144.6,.,.
FRATNP,2002,2,short,3,4,12648.14,28.07,20.17,10.84,10.71,20.08,19.09,17.44,15.58,34.28,52.83,75.5,116.5,170.37,244.94,506,960.7,1645.26,2068.48,6631.28,2450.29,4180.99,2653.69,1527.31,.,.
FRATNP,2002,2,short,3,5,11709.55,0,2.24,1.08,2.14,4.23,5.62,15.11,25.59,48.66,92.72,138.25,148.27,154.69,126.12,172.83,360,831.02,1578.66,8002.3,2706.68,5295.61,3431.3,1864.32,.,.
FRATNP,2002,2,short,3,6,13977.54,58.23,35.85,18.42,20.34,28.53,43.8,40.69,48.95,79.63,85.17,140.38,164.16,201.73,288.72,560.14,1025.59,2029.3,2801.1,6306.82,2955.5,3351.33,2493.26,858.06,.,.
FRATNP,2002,2,short,3,7,63036.63,28.07,14.56,3.25,8.57,20.08,37.06,32.56,46.73,122.76,188.68,300.96,415.16,513.21,716.06,1641.9,3356.19,6946.19,10160.07,38484.59,14187.9,24296.69,16011.24,8285.45,.,.
FRATNP,2002,2,short,3,8,23247.42,5.2,2.24,2.17,3.21,9.51,10.11,24.42,31.15,70.78,113.21,178.66,213.94,213.23,293.93,660.09,1328.03,3018.76,4169.84,12898.96,5313.84,7585.12,5357.5,2227.62,.,.
FRATNP,2002,2,short,3,9,6353.7,1.04,0,0,0,2.11,2.25,5.81,10.01,17.69,32.34,64.87,74.14,72.12,87.55,175.95,381.98,728.2,981.76,3715.86,1379.3,2336.56,1558.57,777.99,.,.
FRATNP,2002,2,short,3,10,9405.71,8.32,5.6,1.08,4.28,5.28,6.74,6.98,7.79,8.85,21.56,14.89,30.71,52.26,56.28,120.77,295.12,721.9,1239.39,6797.89,2153.88,4644.01,2810.77,1833.24,.,.
FRATNP,2002,2,short,3,11,8261.64,9.36,4.48,1.08,3.21,8.45,7.86,15.11,14.46,19.91,36.66,63.81,103.79,105.57,154.26,297.77,648.84,1088.1,1417.51,4261.4,1633.53,2627.88,1726.79,901.09,.,.
FRATNP,2002,2,short,3,12,12254.35,12.48,10.08,5.42,1.07,4.23,7.86,6.98,28.93,112.8,227.49,356.26,521.07,481.85,409.63,659.05,936.63,1415.47,1812.97,5244.08,2073.82,3170.26,2140.11,1030.15,.,.
FRATNP,2002,2,short,3,13,4541.14,2.08,0,3.25,5.35,4.23,3.37,5.81,4.45,5.53,15.09,23.4,31.77,37.63,71.92,106.2,275.23,531.98,765.48,2648.36,1022.31,1626.06,1090.66,535.39,.,.
FRATNP,2002,2,short,3,14,4549.45,1.04,1.12,0,0,1.06,7.86,17.44,32.26,28.75,20.48,26.59,23.3,41.81,67.75,146.8,288.84,496.31,767.6,2580.44,1015.82,1564.62,1031.62,533,.,.
FRATNP,2002,2,short,3,15,1513.64,1088.62,25.77,10.84,7.5,14.79,21.34,11.63,14.46,18.8,18.33,24.46,28.6,35.54,31.27,26.03,35.58,34.63,24.39,41.08,18.39,22.69,16.71,5.98,.,.
FRATNP,2002,2,short,3,16,18102.31,50.95,99.71,63.94,91.01,289.54,345.9,377.87,401.63,478.86,600.53,663.59,686.29,540.39,533.66,686.12,991.05,1546.63,2066.36,7588.27,2756.44,4831.82,3120.48,1711.35,.,.
FRATNP,2003,2,short,3,0,273315,1300,323,177,187,429,576,662,1069,1782,2903,4428,6251,6910,7316,11708,19952,32664,47088,127590,45350,82240,54681,27559,.,.
FRATNP,2003,2,short,3,1,6108.63,31.11,21.24,3.14,3.32,8.73,8.96,13.84,38.02,81.3,111.24,81.37,93.47,114.59,141.08,242.41,453.72,858.44,1065.87,2736.79,1024.64,1712.15,1154.13,558.02,.,.
FRATNP,2003,2,short,3,2,66554.02,13.94,63.71,53.41,55.33,75.32,93.01,163.77,337.7,725.1,1313.26,2329.62,3430.88,3926.49,4033.33,5844.07,8215.22,10197.8,10736.54,14945.5,6850.1,8095.41,6004.62,2090.79,.,.
FRATNP,2003,2,short,3,3,1459.69,6.44,17.88,2.09,3.32,4.37,7.84,6.92,6.71,12.09,12.96,20.34,28.68,26.28,29.48,55.38,102.93,158.38,236.86,720.74,229.02,491.72,304.13,187.59,.,.
FRATNP,2003,2,short,3,4,14933.45,32.18,15.65,4.19,9.96,7.64,23.53,14.99,20.13,21.97,57.24,109.2,160.39,200.79,225.3,525.58,1024.01,1809.8,2594.78,8076.11,2639.75,5436.37,3433.44,2002.93,.,.
FRATNP,2003,2,short,3,5,12558.53,0,0,1.05,3.32,3.27,12.33,14.99,20.13,42.85,84.24,139.18,200.75,158.74,125.28,193.3,405.4,905.95,1792.45,8455.28,2563.77,5891.52,3752.05,2139.47,.,.
FRATNP,2003,2,short,3,6,16023.1,55.78,26.82,19.9,24.34,30.56,38.1,35.75,46.96,84.6,102.6,137.04,198.63,230.23,252.68,540.21,1101.73,2255.38,3555.02,7286.77,3148.81,4137.96,3029.04,1108.91,.,.
FRATNP,2003,2,short,3,7,64585.36,20.38,17.88,11.52,7.75,13.1,12.33,34.6,62.62,103.27,164.16,296.56,418.5,566.63,768.55,1540.17,3368.22,6735.53,11612.49,38831.1,12864.42,25966.68,16923.21,9043.46,.,.
FRATNP,2003,2,short,3,8,23635.68,8.58,2.24,6.28,2.21,1.09,8.96,24.22,31.31,47.24,117.72,149.88,195.44,249.15,300.05,608.13,1416.82,2958.61,4807.6,12700.15,4912.62,7787.53,5486.59,2300.94,.,.
FRATNP,2003,2,short,3,9,6244.74,0,0,0,2.21,3.27,2.24,6.92,12.3,21.97,42.12,47.11,62.67,70.44,92.65,135.84,374.95,617.7,1134.15,3618.21,1244.98,2373.23,1573.01,800.22,.,.
FRATNP,2003,2,short,3,10,9958.35,13.94,6.71,2.09,3.32,4.37,4.48,2.31,7.83,9.89,22.68,25.69,36.11,50.46,61.06,141.06,319.28,700.06,1506.51,7040.5,1957.02,5083.48,3040.19,2043.3,.,.
FRATNP,2003,2,short,3,11,9080.78,5.36,8.94,0,0,6.55,13.45,5.77,12.3,27.47,25.92,59.95,104.09,132.46,155.82,308.24,664.82,1186.82,1718.83,4643.99,1606.42,3037.56,1978.52,1059.05,.,.
FRATNP,2003,2,short,3,12,12324.91,2.15,6.71,2.09,5.53,5.46,5.6,12.69,26.84,86.79,208.44,349.02,504.54,456.25,462.19,653.06,948.39,1460.3,1949.29,5179.59,1853.9,3325.68,2219.15,1106.54,.,.
FRATNP,2003,2,short,3,13,4617.02,1.07,2.24,2.09,4.43,1.09,5.6,4.61,10.06,18.68,10.8,16.06,31.87,43.1,68.43,115.98,244.71,533.23,855.68,2647.28,859.65,1787.63,1161.93,625.69,.,.
FRATNP,2003,2,short,3,14,4819.8,1.07,2.24,2.09,0,2.18,6.72,5.77,29.07,20.87,27,23.55,35.05,31.54,67.38,133.75,283.57,572.29,921.83,2653.81,930.21,1723.6,1178.64,544.96,.,.
FRATNP,2003,2,short,3,15,1539.45,1066.17,36.88,13.62,6.64,20.74,15.69,27.68,22.36,21.97,24.84,29.98,45.67,46.26,31.58,20.9,26.26,24.29,28.81,29.12,10.85,18.26,11.14,7.12,.,.
FRATNP,2003,2,short,3,16,18871.49,41.83,93.88,53.41,55.33,241.24,317.14,287.17,384.66,455.94,577.79,613.45,704.23,606.58,501.14,649.92,1001.96,1689.43,2571.31,8025.07,2653.86,5371.21,3431.21,1940.01,.,.
FRATNP,2004,2,short,3,0,246342,1305,250,153,183,438,555,595,1003,1692,2843,4212,6060,7190,7220,10618,18219,29154,46285,108367,35351,73016,48145,24871,.,.
FRATNP,2004,2,short,3,1,5044.01,25.48,24.12,7.49,2.17,8.63,10.11,17.16,30.09,81.73,89.79,99.96,85.4,131.75,119.71,205.03,361.21,632.21,1014.9,2097.06,735.09,1361.97,913.1,448.87,.,.
FRATNP,2004,2,short,3,2,65877.24,18.05,39.47,58.85,47.64,72.28,68.53,130.44,314.27,659.35,1315.48,2194.79,3404.27,4216.13,4222.08,5530.69,8083.3,9788.25,11569.66,14143.71,6085.99,8057.72,6005.72,2052,.,.
FRATNP,2004,2,short,3,3,1236.77,5.31,9.87,2.14,3.25,7.55,4.49,5.72,7.8,5.52,14.06,25.52,26.36,23,31.23,33.3,69.94,118.47,232.01,611.21,177.32,433.89,272.39,161.5,.,.
FRATNP,2004,2,short,3,4,11595.43,38.23,10.96,4.28,17.33,21.58,16.85,19.45,18.95,28.72,37.86,106.34,132.84,202.86,226.93,429.84,868.57,1465.72,2279.82,5668.32,1765.72,3902.59,2420.59,1482,.,.
